sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
945,N24001539,,,IMPHAL - KHONGSANG PKG-6,,NHIDCL,2021-12,2025-02,2025-09,504.76,,190.26,78.25,2025-06,FR_JUNE_2025.pdf
946,N24001540,,,AKASH BRIDGE - JESSAMI SECTION PKG-2,,NHIDCL,2022-03,2025-02,2025-02,152.11,,73.48,100.00,2025-06,FR_JUNE_2025.pdf
947,N24001974,,,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,,NHIDCL,2021-09,2025-01,2025-08,315.56,,137.81,88.74,2025-06,FR_JUNE_2025.pdf
948,N24002028,,,LMPHAL TO JIRIBAM PKG-7,,NHIDCL,2023-01,2025-12,2025-12,760.16,,157.48,62.92,2025-06,FR_JUNE_2025.pdf
949,N24002131,,,UKHRUL TOLOI TADUBI PKG-2,,NHIDCL,2023-03,2026-02,2026-03,578.98,,153.92,71.25,2025-06,FR_JUNE_2025.pdf
950,N24002202,,,MARREM KHULLEN TO JESSAMI SECTION IMPHAL- UKHRUL - JESSAMI PKG-6 (DESIGN CHAINAGE KM 95.700 TO KM 14,,NHIDCL,2023-03,2026-12,,554.66,,17.79,15.00,2025-06,FR_JUNE_2025.pdf
951,N24002203,,,IMPHAL-KOHIMA ROAD PKG-4B,,NHIDCL,2020-09,2026-06,,268.98,,13.14,18.04,2025-06,FR_JUNE_2025.pdf
952,N24002227,,,JESSAMI TO LAYNEN BRIDGE UKHRUL - JESSAMI PKG-7,,NHIDCL,2023-03,2026-06,,164.89,,3.83,9.78,2025-06,FR_JUNE_2025.pdf
953,N24002232,,,IMPHAL-KOHIMA ROAD PKG-5A,,NHIDCL,2020-09,2026-08,,228.97,,0.00,10.13,2025-06,FR_JUNE_2025.pdf
954,N24002242,,,CHOITHAR TO MARREM KHULLEN SECTION IMPHAL- UKHRUL - JESSAMI PKG-5,,NHIDCL,2023-03,2027-03,,564.05,,0.00,,2025-06,FR_JUNE_2025.pdf
955,N24002244,,,IMPHAL - KHONGSANG - JIRIBAM PKG- 2,,NHIDCL,2021-03,2026-03,,195.14,,4.42,11.53,2025-06,FR_JUNE_2025.pdf
956,N24001270,,,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- 2A),,NHIDCL,2020-03,2022-06,2025-06,292.24,,130.66,90.69,2025-06,FR_JUNE_2025.pdf
957,N24001271,,,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- 2B),,NHIDCL,2020-06,2022-08,2025-06,365.53,,156.31,77.69,2025-06,FR_JUNE_2025.pdf
958,N24001274,,,IMPROVEMENT/UPGRADATION OF EXISTING 2-LANE TO 4-LANE DIVIDED HIGHWAY FROM TAPHOU KUKI TO DAILI SECTI,,NHIDCL,2020-08,2022-04,2025-06,379.39,,218.03,70.94,2025-06,FR_JUNE_2025.pdf
959,N24001349,,,MARIAM - PEREN PKG-1A,,NHIDCL,2021-02,2022-12,2025-03,226.32,,105.78,74.48,2025-06,FR_JUNE_2025.pdf
960,N24001350,,,MARIAM - PEREN (PKG 1B),,NHIDCL,2021-02,2022-12,2025-01,188.36,,126.71,99.02,2025-06,FR_JUNE_2025.pdf
961,N24001354,,,TAMENGLONG - MAHUR PKG-3,,NHIDCL,2021-03,2022-12,2024-09,234.08,,139.45,92.82,2025-06,FR_JUNE_2025.pdf
962,N24001400,,,SENAPATI- IMPHAL PKG-5B,,NHIDCL,2021-03,2023-01,2025-05,211.70,,83.79,71.06,2025-06,FR_JUNE_2025.pdf
963,N24001401,,,IMPHAL - KHONGSANG PKG-3,,NHIDCL,2021-07,2023-03,2025-03,467.00,,193.81,79.81,2025-06,FR_JUNE_2025.pdf
964,N24001402,,,TAMENGLONG - MAHUR PKG-1,,NHIDCL,2021-07,2023-03,2025-01,185.80,,117.78,100.00,2025-06,FR_JUNE_2025.pdf
965,N24001403,,,TAMENGLONG - MAHUR PKG-2,,NHIDCL,2021-07,2023-03,2025-01,483.87,,278.89,92.94,2025-06,FR_JUNE_2025.pdf
966,N24001404,,,TAMENGLONG - MAHUR PKG-4,,NHIDCL,2021-07,2023-03,2025-02,198.77,,127.86,100.00,2025-06,FR_JUNE_2025.pdf
967,N24001405,,,CHURACHANPUR TUIVAI PKG-3,,NHIDCL,2021-07,2023-10,2025-03,673.27,,382.37,80.28,2025-06,FR_JUNE_2025.pdf
968,N42000001,,,CONSTRUCTION AND DEVELOPMENT OF NATINAL INSTITUTE OF TECHNOLOGY MEGHALAYA PERMANENT CAMPUS AT SOHRA,,RITES OF HIGHER,2013-09,2014-09,2025-07,484.32,429.70,270.55,84.00,2025-06,FR_JUNE_2025.pdf
969,N24001441,,,REHABILITATION AND UPGRADATION OF NONGSTOIN TO WAHKAJI SECTION OF PROJECT ROAD KM 0.000 TO KM 43.06,,MoRTH,2020-08,2022-02,,302.88,,228.68,96.00,2025-06,FR_JUNE_2025.pdf
970,N24001474,,,REHABITITATION AND UP GRADATION OF NONGSTOIN-RAMBRAI-KYRSHAI ROAD UP TO MEGHALAYA-ASSAM BORDER FROM,,NHIDCL,2021-09,2024-05,2026-05,359.86,,233.26,60.81,2025-06,FR_JUNE_2025.pdf
971,N24001541,,,RANIKOR- MAHESHKHOLA- BAGHMARA PKG-2,,NHIDCL,2021-11,2024-06,2024-12,283.50,,257.26,100.00,2025-06,FR_JUNE_2025.pdf
972,N24002156,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF SHILLONG WESTERN BYPASS STARTING FROM NH-06 NEAR LADUM,,NHIDCL,2023-03,2026-09,,620.30,,222.26,30.00,2025-06,FR_JUNE_2025.pdf
973,N24002157,,,SHILLONG WESTERN BYPASS PACKAGE-2,,NHIDCL,2023-03,2026-09,,686.00,,293.36,25.52,2025-06,FR_JUNE_2025.pdf
974,N24002158,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDERS OF SHILLONG WESTERN BYPASS STARTING FROM NH-06 NEAR LADU,,NHIDCL,2023-03,2026-09,,562.48,,297.91,25.27,2025-06,FR_JUNE_2025.pdf
975,N24002233,,,DAINADUBI-DARUGIRI PKG-1B,,NHIDCL,2023-03,2027-03,,705.83,,0.32,2.13,2025-06,FR_JUNE_2025.pdf
976,N24002239,,,IMPROVEMENT AND WIDENING TWO LANNIG WITH PAVED SHOULDER OF NATIONAL HIGHWAY 127B FROM KM 31.500 (GOE,,MoRTH,2023-12,2027-05,,504.00,,0.00,,2025-06,FR_JUNE_2025.pdf
977,N24000771,,,WIDENING TO 2-LANE WITH GEOMETRIC IMPROVEMENTS OF TURA DALU ROAD UNDER JICA FUNDING FROM KM 85.000 T,,NHIDCL,2017-04,2021-09,2025-06,553.51,610.09,438.16,88.07,2025-06,FR_JUNE_2025.pdf
978,N24001313,,,IMPROVEMENT/WIDENING TO 2-L WITH PAVED SHOULDER FROM (DESIGN KM 0.00 TO KM 10.670) / 4-LANING FROM (,,NHIDCL,2020-11,2023-12,2025-10,351.12,,299.22,63.00,2025-06,FR_JUNE_2025.pdf
979,N24001314,,,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER FROM (DESIGN KM 10.670 TO KM 37.550) BETWEEN SHIL,,NHIDCL,2020-11,2023-12,,525.68,,434.50,32.00,2025-06,FR_JUNE_2025.pdf
980,N24001334,,,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER FROM (DESIGN KM 45.760 TO KM 63.530) BETWEEN SHIL,,NHIDCL,2020-11,2023-12,,445.51,,214.34,30.30,2025-06,FR_JUNE_2025.pdf
981,N24001335,,,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER / 4-LANING FROM (DESIGN KM 63.530 TO KM 71.520) B,,NHIDCL,2020-11,2023-12,,284.21,,107.86,24.00,2025-06,FR_JUNE_2025.pdf
982,N22000100,,,"BHAIRABI SAIRONG, NL, NEFR",,NFR,2008-04,2025-03,,6527.45,5021.45,8066.76,97.00,2025-06,FR_JUNE_2025.pdf
983,N24001975,,,UP-GRADATION TO 2-LANE WITH PAVED SHOULDERS OF NGOPA - PAWLRANG SECTION OF NH 102B OF AIZAWL - IMPHA,,NHIDCL,2021-09,2025-02,,523.78,,379.40,95.31,2025-06,FR_JUNE_2025.pdf
984,N24002027,,,KEIFANG - TUVAI PKG-3,,NHIDCL,2021-12,2025-02,,500.88,,279.44,75.40,2025-06,FR_JUNE_2025.pdf
985,N24002204,,,ZORINPUI- HMAWNGBU-LONGMASU (NH-502A),,NHIDCL,2023-02,2026-12,,781.85,,33.77,3.00,2025-06,FR_JUNE_2025.pdf
986,N24000857,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-04,,519.09,,670.91,97.51,2025-06,FR_JUNE_2025.pdf
987,N24000858,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-07,,640.07,,1195.84,98.90,2025-06,FR_JUNE_2025.pdf
988,N24000861,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-04,,473.18,,541.04,95.00,2025-06,FR_JUNE_2025.pdf
989,N24000862,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-04,,537.82,,779.37,99.88,2025-06,FR_JUNE_2025.pdf
990,N24000863,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-06,,518.53,,849.68,97.90,2025-06,FR_JUNE_2025.pdf
991,N24000864,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2024-04,,404.29,,666.58,100.00,2025-06,FR_JUNE_2025.pdf
992,N24000865,,,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,,NHIDCL,2017-04,2023-09,,428.11,,613.69,99.82,2025-06,FR_JUNE_2025.pdf
993,N24001278,,,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER OF SELLING-DULTE SECTION OF NH-06 (PKG-I),,NHIDCL,2020-03,2022-07,,206.88,,265.38,100.00,2025-06,FR_JUNE_2025.pdf
994,N24001281,,,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER OF SELLING-DULTE SECTION OF NH-06 (PKG-III),,NHIDCL,2020-03,2022-07,,292.24,,294.78,94.40,2025-06,FR_JUNE_2025.pdf
995,N24001356,,,DULTE- KWALKULH - CHAMPAI PKG.2,,NHIDCL,2021-03,2022-12,2024-04,233.25,,172.09,100.00,2025-06,FR_JUNE_2025.pdf
996,N24001358,,,TLABUNG - LUNGLEI PKG-A,,NHIDCL,2021-03,2022-12,,698.44,,502.24,63.70,2025-06,FR_JUNE_2025.pdf
997,N24001359,,,TLABUNG - LUNGLEI PKG-B,,NHIDCL,2021-03,2023-01,,740.58,,373.89,61.00,2025-06,FR_JUNE_2025.pdf
998,N06000154,,,NILJAI EXPANSION (DEEP) OC (3.5 MTY),,WCL,2016-08,2022-03,2025-03,319.76,319.76,183.67,98.00,2025-06,FR_JUNE_2025.pdf
999,N06000192,,,BINA KAKRI AMALGAMATION OCP 14 MTPA,,NCL,2020-08,2024-03,,836.42,,778.71,89.08,2025-06,FR_JUNE_2025.pdf
1000,N40000001,,,NATIONAL INDUSTRIAL CORRIDOR PROJECT,,DMIC FOR DPIIT,2011-09,2027-03,2032-03,20084.00,26684.00,11262.06,50.99,2025-06,FR_JUNE_2025.pdf
1001,N16000285,,,KOCHI-KOOTTANAD-BANGALORE- MANGALORE PIPELINE PHASE-II,,GAIL,2009-06,2012-12,2025-12,2915.00,5909.00,4381.20,94.20,2025-06,FR_JUNE_2025.pdf
1002,N16000388,,,SRIKAKULAM ANGUL PIPELINE PROJECT,,GAIL,2019-09,2022-07,2025-12,2658.34,,2179.10,94.60,2025-06,FR_JUNE_2025.pdf
1003,N16000391,,,DHAMRA HALDIA PIPELINE PROJECT,,GAIL,2020-03,2022-11,2025-12,1030.65,,841.90,86.80,2025-06,FR_JUNE_2025.pdf
1004,N16000398,,,MUMBAI NAGPUR JHARSUGUDA PIPELINE PROJECT,,GAIL,2020-06,2023-05,2025-09,7844.25,,6412.20,95.10,2025-06,FR_JUNE_2025.pdf
1005,N16000439,,,NORTH EAST GAS GRID,,IGGL,2020-11,2024-03,2025-07,9265.00,9265.00,6270.19,84.51,2025-06,FR_JUNE_2025.pdf
1006,N16000531,,,GURDASPUR JAMMU PIPELINE,,GAIL,2023-07,2026-07,2026-07,521.92,521.92,153.20,35.50,2025-06,FR_JUNE_2025.pdf
1007,N18000249,,,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,PGCIL,2014-12,2018-12,2025-03,4754.42,9129.32,7602.44,81.70,2025-06,FR_JUNE_2025.pdf
1008,N18000250,,,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,PGCIL,2014-12,2018-12,2025-03,5111.33,6700.00,5230.02,96.00,2025-06,FR_JUNE_2025.pdf
1009,N18000328,,,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,PGCIL,2022-02,2025-04,,318.12,,254.50,98.00,2025-06,FR_JUNE_2025.pdf
1010,N18000330,,,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,PGCIL,2022-03,2024-12,,288.71,,199.53,48.00,2025-06,FR_JUNE_2025.pdf
1011,N18000331,,,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,PGCIL,2022-02,2023-09,,359.47,,327.28,90.00,2025-06,FR_JUNE_2025.pdf
1012,N18000332,,,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,PGCIL,2022-05,2023-11,,1666.00,2218.00,2029.28,94.10,2025-06,FR_JUNE_2025.pdf
1013,N18000337,,,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,PGCIL,2022-07,2023-06,,4546.26,,4091.67,93.00,2025-06,FR_JUNE_2025.pdf
1014,N18000343,,,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,PGCIL,2022-10,2025-10,,307.87,,298.87,100.00,2025-06,FR_JUNE_2025.pdf
1015,N18000352,,,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A PART B,,PGCIL,2023-03,2024-11,,3546.94,,2837.55,94.00,2025-06,FR_JUNE_2025.pdf
1016,N18000353,,,ER WR TRANSMISSION LIMITED,,PGCIL,2023-03,2025-03,,281.16,,281.15,100.00,2025-06,FR_JUNE_2025.pdf
1017,220100188,,,"NANGALDAM-TALWARA(NL),NR",,NR,1981-03,2025-12,2027-01,2018.00,603.00,1629.74,75.00,2025-06,FR_JUNE_2025.pdf
1018,220100232,,,"LALITPUR-SATNA-REWA-SINGRULI NL, (NCR)",,WCR,1998-09,2027-03,,8913.94,63.57,2500.34,43.00,2025-06,FR_JUNE_2025.pdf
1019,N22000134,,,CHHAPRA-BALLIA UP,,NER,2013-03,2025-02,,941.05,954.00,1004.59,95.50,2025-06,FR_JUNE_2025.pdf
1020,N22000138,,,CHOTTAUDEPUR-DHAR(NL),,WR,2007-04,2026-12,2027-12,1793.65,1793.63,1641.84,59.00,2025-06,FR_JUNE_2025.pdf
1021,N22000139,,,"DAHOD-INDORE VIA SARDARPUR, JHABUA AND DHAR (NL)",,WR,2007-04,2027-02,2027-02,1942.00,1873.10,3119.79,59.00,2025-06,FR_JUNE_2025.pdf
1022,N22000148,,,GWALIOR-SEOPURKALA WITH EXTENSION TO KOTA (GC),,NCR,2011-04,2025-03,,2912.96,,1024.32,,2025-06,FR_JUNE_2025.pdf
1023,N22000158,,,DHOLPUR-SIRMUTTRA WITH EXTENSION TO GANGAPURCITY AND MOHARI-TANTPUR AND TANPUR- BANSI PAHARPUR,,NCR,2010-04,2019-02,,746.83,,391.89,39.00,2025-06,FR_JUNE_2025.pdf
1024,N22000206,,,NEW BG LINE FROM BALURGHAT TO HILLY NFR,,NFR,2010-04,2027-03,,1208.67,,425.12,8.00,2025-06,FR_JUNE_2025.pdf
1025,N22000207,,,NEW BG LINE FROM JAGBANI TO BIRATNAGAR,,NFR,2010-04,2022-03,2026-12,401.65,485.96,361.33,86.00,2025-06,FR_JUNE_2025.pdf
1026,N22000208,,,MURKONGSELEK-PASIGHAT NL,,NFR,2011-04,2025-03,,435.06,,803.88,54.00,2025-06,FR_JUNE_2025.pdf
1027,N22000219,,,PIRPAINTI-JASIDIH,,ER,2013-04,2028-03,2028-03,2555.03,,1140.05,45.00,2025-06,FR_JUNE_2025.pdf
1028,N22000261,,,KAZIPET-VIJAYAWADA 3RD LINE WITH ELECTRIFICATION,,SCR,2012-04,2025-02,,1953.00,,1936.28,,2025-06,FR_JUNE_2025.pdf
1029,N22000274,,,DEOBAND (MUZAFFARNAGAR)- ROORKEE NL,,NR,2007-04,2024-03,,1053.23,,592.53,99.00,2025-06,FR_JUNE_2025.pdf
1030,N22000279,,,RAYADURGA-TUMKUR NL,,SWR,2007-04,2015-09,,2495.59,2495.86,1675.34,65.00,2025-06,FR_JUNE_2025.pdf
1031,N22000333,,,HOTGI-KUDGI-GADAG,,SWR,2015-03,2024-12,,1877.81,1877.81,2574.88,89.00,2025-06,FR_JUNE_2025.pdf
1032,N22000367,,,KAZIPET-BALHRSHA,,SCR,2015-04,2025-01,,2594.59,,2862.60,,2025-06,FR_JUNE_2025.pdf
1033,N22000463,,,MUMBAI AHMEDABAD HIGH SPEED RAIL PROJECT,,NHSRCL,2015-12,2027-08,,108000.00,,78839.00,52.89,2025-06,FR_JUNE_2025.pdf
1034,N22000464,,,WESTERN DEDICATED FREIGHT CORRIDOR,,DFCC,2007-11,2022-03,,51101.00,,47476.00,83.00,2025-06,FR_JUNE_2025.pdf
1035,N22000467,,,CHANDIGARH-BADDI,,NR,2007-04,2025-06,2026-12,1540.13,1540.14,956.13,30.00,2025-06,FR_JUNE_2025.pdf
1036,N22000506,,,NARAYANGARH TO BHADRAK 3RD LINE (155 KM),,SER,2019-03,2024-12,,2400.00,,2112.20,61.00,2025-06,FR_JUNE_2025.pdf
1037,N24001628,,,4/6L OF SPUR TO HARIDWAR (GREENFIELD) FROM KM. 0.000 TO KM. 49.000,,NHAI,2021-11,2025-02,2025-08,2155.95,,1360.04,71.01,2025-06,FR_JUNE_2025.pdf
1038,N24001629,,,6L WITH ACCESS CONTROL PROVISION SAHARANPUR BYPASS TO GANESHPUR SECTION FROM 13.89 KM TO 41.820 KM O,,NHAI,2022-04,2024-11,2025-07,796.65,,452.41,91.71,2025-06,FR_JUNE_2025.pdf
1039,N24000182,,,VARANASI-AURANGABAD KM.786 TO KM.978.40,,NHAI,2011-09,2014-03,,2848.00,,3901.66,90.42,2025-06,FR_JUNE_2025.pdf
1040,N25000072,,,JAL MARG VIKAS PROJECT,,IWAI,2018-01,2023-03,2025-12,5369.18,5061.15,3472.54,69.48,2025-06,FR_JUNE_2025.pdf
1041,N26000114,,,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB-P3 DATA CENTERS WITH STATE OF THE ART,,BSNL,2020-03,2021-06,2021-11,461.42,461.42,166.02,81.00,2025-06,FR_JUNE_2025.pdf
1042,N26000115,,,SUPER EDGE ROUTERS FOR BSNL INTERNET PROTOCOL - MULTI PROTOCOL LEBEL SWITCHING (IPMPLS) NETWORK and,,BSNL,2023-03,2024-03,2024-07,239.60,,179.63,100.00,2025-06,FR_JUNE_2025.pdf
1043,N26000116,,,MPLS-IP BASED ACCESS AND AGGREGATION NETWORK (MAAN) IN BSNL ALONG WITH TEST AND MEASURING EQUIPMENT,,BSNL,2023-05,2024-08,2024-11,645.13,,348.03,89.15,2025-06,FR_JUNE_2025.pdf
1044,N26000117,,,PLANNIN ENGINEERING SUPPLY INSTALLATION TESTING COMMISSIONING INTEGARTION and ANNUAL MAINTENANCE OF,,BSNL,2023-06,2025-06,,24556.35,24544.55,8211.15,95.54,2025-06,FR_JUNE_2025.pdf
1045,N26000118,,,OPTICAL TRANSPORT NETWORK (OTN) PH-4 IN BSNL,,BSNL,2024-02,2025-08,,810.99,,635.37,100.00,2025-06,FR_JUNE_2025.pdf
1046,N28000134,,,DELHI GHAZIABAD MEERUT RRTS CORRIDOR,,NCRTC,2019-03,2025-06,,30274.00,,25812.28,86.80,2025-06,FR_JUNE_2025.pdf
1047,N16000529,,,"AUGMENTATION OF DIMAPUR DEPOT, DIMAPUR",,IOCL,2023-08,2027-11,,227.62,,6.62,19.00,2025-06,FR_JUNE_2025.pdf
1048,N22000124,,,NEW LINE FROM DIMAPUR TO ZUBZA(KOHIMA) NATIONAL PROJECT (NEFR),,NFR,2006-04,2026-03,,6663.20,6663.20,4942.71,74.00,2025-06,FR_JUNE_2025.pdf
1049,N24001438,,,MERANGKONG-TAMLU-MON (MTM) PKG-5,,NHIDCL,2021-07,2023-12,,161.73,,65.19,73.34,2025-06,FR_JUNE_2025.pdf
1050,N24001465,,,WIDENING OF EXISTING SINGLE LANE / INTERMEDIATE LANE ROAD TO 2 LANE FROM KM 101 TO KM 125 OF NH 61 I,,MoRTH,2020-06,2024-09,2026-06,252.19,,14.33,20.27,2025-06,FR_JUNE_2025.pdf
1051,N24001466,,,WIDENING TO EXISTING SINGLE LANE /INTERMEDIATE LANE TO 2 LANE FROM KM185.00 TO KM 220.00 OF NH- 61 (N,,MoRTH,2021-03,2024-07,2025-12,297.24,,150.10,80.31,2025-06,FR_JUNE_2025.pdf
1052,N24001467,,,WIDENING TO EXISTING SINGRE/INTERMEDIATE RANE TO 2 LANE FROM KM 135 TO KM 147 AND FROM KM 156.00 TO,,MoRTH,2021-03,2024-02,2025-03,226.44,,140.24,100.00,2025-06,FR_JUNE_2025.pdf
1053,N24001855,,,WIDENING OF EXISTING SINGLE LANE ROAD TO INTERMEDIATE LANE ROAD FROM MOKOKCHUNG TO CHARE VIA DIKHU I,,MoRTH,2021-02,2025-06,2025-09,192.93,,112.09,93.38,2025-06,FR_JUNE_2025.pdf
1054,N24001912,,,PEREN-DIMAPUR PKG-3,,NHIDCL,2021-02,2025-06,,177.77,199.02,46.94,63.33,2025-06,FR_JUNE_2025.pdf
1055,N24001976,,,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO-AVANGKHU SECTION OF NH-202K FOR PACKAGE-I (DESIGN CH,,NHIDCL,2022-12,2026-02,,430.24,,100.51,58.57,2025-06,FR_JUNE_2025.pdf
1056,N24001977,,,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO-AVANGKHU SECTION OF NH-202K FOR PACKAGE-II (DESIGN C,,NHIDCL,2022-12,2026-02,,442.54,,50.60,28.05,2025-06,FR_JUNE_2025.pdf
1057,N24001978,,,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO-AVANGKHU SECTION OF NH-202K FOR PACKAGE-III (DESIGN,,NHIDCL,2022-12,2026-02,,497.18,,168.20,66.03,2025-06,FR_JUNE_2025.pdf
1058,N24000688,,,FOUR LANING OF EXISTING DIMAPUR KOHIMA ROAD FROM DESIGN KM 152.490 TO KM 166.700 (EXISTING KM 156.00,,NHIDCL,2016-03,2022-08,2025-09,429.52,794.74,321.40,92.46,2025-06,FR_JUNE_2025.pdf
1059,N24000752,,,(I) CONSTRUCTION OF FOUR/SIX LANING FROM KM 132.375 TO KM 158.058 (TOTAL NEW ALIGNMENT LENGTH OF 20.,,NHIDCL,2017-02,2020-09,2023-02,387.00,688.12,392.01,100.00,2025-06,FR_JUNE_2025.pdf
1060,N24000753,,,(II) CONSTRUCTION OF DIMAPUR BYPASS (ASSAM PORTION) OF 4/6 LANE PAVEMENT ON EPC BASIS FROM EXISTING,,NHIDCL,2018-03,2022-11,2024-08,500.09,698.81,393.53,100.00,2025-06,FR_JUNE_2025.pdf
1061,N24000763,,,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF MERANGKONG- TAMLU-MON ROAD FROM EXISTING KM 20.456 TO,,NHIDCL,2018-03,2021-12,2022-08,215.79,,132.93,80.38,2025-06,FR_JUNE_2025.pdf
1062,N24000765,,,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF MERANGKONG- TAMLU-MON ROAD FROM EXISTING KM 60.345 TO,,NHIDCL,2018-03,2018-09,2023-06,323.98,,119.94,60.11,2025-06,FR_JUNE_2025.pdf
1063,N24001255,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF KOHIMA- BYPASS ROAD FROM DESIGN KM10.500 TO 21.00KM [D,,NHIDCL,2020-09,2022-10,2024-09,277.44,,169.46,67.91,2025-06,FR_JUNE_2025.pdf
1064,N24001257,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF KOHIMA- BYPASS ROAD FROM DESIGN KM21.0 TO KM32.0 [DESIG,,NHIDCL,2020-08,2022-10,2025-06,159.85,342.29,108.15,33.55,2025-06,FR_JUNE_2025.pdf
1065,N24001258,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF KOHIMA- BYPASS ROAD FROM DSIGN KM32.0 TO KM43.454 [DES,,NHIDCL,2020-08,2022-04,2023-04,202.36,,75.39,32.67,2025-06,FR_JUNE_2025.pdf
1066,N24001282,,,2 LANING OF KOHIMA - JESSAMI SECTION (PACKAGE II),,NHIDCL,2020-03,2022-06,,355.79,,119.20,65.06,2025-06,FR_JUNE_2025.pdf
1067,N24001287,,,2 LANING OF KOHIMA - JESSAMI SECTION (PACKAGE V),,NHIDCL,2020-04,2021-12,2025-11,330.80,,171.89,92.44,2025-06,FR_JUNE_2025.pdf
1068,N24001288,,,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF KOHIMA- BYPASS ROAD FROM DESIGN KM 0.00 TO KM 10.500 [D,,NHIDCL,2020-08,2022-04,2026-11,232.29,350.88,79.69,17.31,2025-06,FR_JUNE_2025.pdf
1069,N24001406,,,PEREN-DIMAPUR SECTION PKG-2,,NHIDCL,2021-07,2023-03,2025-09,258.52,,89.46,81.40,2025-06,FR_JUNE_2025.pdf
1070,N06000112,,,BASUNDHARA (WEST) OC EXTN(7.00 MTY),,MCL,2014-05,2019-03,,479.15,,271.99,63.04,2025-06,FR_JUNE_2025.pdf
1071,N06000113,,,SIARMAL OCP (40.00MTY),,MCL,2021-02,2029-03,,5194.96,,3454.71,53.63,2025-06,FR_JUNE_2025.pdf
1072,N06000167,,,INTEGRATED LAKHANPUR-BELPAHAR- LILARI OCP,,MCL,2018-05,2027-03,,2434.75,,1765.96,61.49,2025-06,FR_JUNE_2025.pdf
1073,N06000171,,,REORGANISATION OF BHARATPUR OCP EXPANSION,,MCL,2018-11,2029-03,,2838.87,,1837.17,47.35,2025-06,FR_JUNE_2025.pdf
